Production Order No.,Line No.,Item No.,Quantity,Unit of Measure,Location Code,Bin Code,EntryType,Date Time,User,Status,Error,Error Message
P00_G1251_050425,929000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,930000,G2325,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,931000,KG,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,932000,P19_G2345_050425,16,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,933000,G2211,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,934000,KG,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,935000,H132003,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,936000,MTR,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,937000,H221165,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,938000,PC,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,939000,G2345,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,940000,KG,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,941000,P19_G2353_050425,27,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,942000,G2285,9,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,943000,KG,9,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,944000,H124006,9,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,945000,PC,9,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,946000,G2353,9,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,947000,KG,9,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,948000,P19_G2359_050425,16,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,949000,G2250,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,950000,KG,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,951000,H132009,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,952000,MTR,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,953000,H221165,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,954000,PC,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,955000,G2359,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,956000,KG,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,957000,P19_G2377_050425,104,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,958000,G2208,26,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,959000,KG,26,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,960000,H132008,26,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,961000,MTR,26,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,962000,H221165,26,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,963000,PC,26,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,964000,G2377,26,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,965000,KG,26,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,966000,P19_G2378_050425,40,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,967000,G2212,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,968000,KG,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,969000,H132012,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,970000,MTR,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,971000,H221165,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,972000,PC,10,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,973000,G2378,10,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,974000,KG,10,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,975000,P19_G2383_050425,48,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,976000,G2212,12,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,977000,KG,12,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,978000,H132008,12,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,979000,MTR,12,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,980000,H221165,12,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,981000,PC,12,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,982000,G2383,12,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,983000,KG,12,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,984000,P19_G2389B_050425,8,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,985000,G2206,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,986000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,987000,H132008,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,988000,MTR,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,989000,H221165,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,990000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,991000,G2389B,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,992000,KG,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,993000,P19_G2407_050425,63,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,994000,G2210,21,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,995000,KG,21,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,996000,H132008,21,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,997000,MTR,21,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,998000,G2407,21,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,999000,KG,21,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1000000,P19_G2411_050425,9,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1001000,G22701,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1002000,KG,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1003000,H124005,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1004000,PC,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1005000,G2411,3,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1006000,KG,3,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1007000,P19_G2429_050425,24,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1008000,G2225,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1009000,KG,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1010000,H132008,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1011000,MTR,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1012000,H221165,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1013000,PC,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1014000,G2429,6,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1015000,KG,6,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1016000,P19_G2430_050425,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1017000,G2289,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1018000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1019000,H132008,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1020000,MTR,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1021000,H221165,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1022000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1023000,G2430,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1024000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1025000,P19_G2432_050425,10,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1026000,G2287,5,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1027000,KG,5,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1028000,G2432,5,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1029000,KG,5,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1030000,P20_J31010101_050425,9,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1031000,G2345,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1032000,KG,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1033000,H223035,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1034000,KG,3,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1035000,J31010101,3,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1036000,KG,3,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1037000,P20_J31010102_050425,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1038000,G2345,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1039000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1040000,H223014,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1041000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1042000,H224166,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1043000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1044000,J31010102,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1045000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1046000,P20_J31010201_050425,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1047000,G2321,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1048000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1049000,H223048,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1050000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1051000,H224197,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1052000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1053000,J31010201,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1054000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1055000,P20_J31010302_050425,20,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1056000,G2311,5,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1057000,KG,5,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1058000,H223014,5,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1059000,KG,5,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1060000,H224118,5,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1061000,PC,5,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1062000,J31010302,5,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1063000,KG,5,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1064000,P20_J31010401_050425,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1065000,G2325,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1066000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1067000,H223048,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1068000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1069000,H224703,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1070000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1071000,J31010401,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1072000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1073000,P20_J31010420_050425,6,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1074000,G2429,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1075000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1076000,H223052,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1077000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1078000,J31010420,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1079000,KG,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1080000,P20_J31010502_050425,48,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1081000,G2313,16,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1082000,KG,16,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1083000,H223027,16,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1084000,KG,16,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1085000,J31010502,16,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1086000,KG,16,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1087000,P20_J31010504_050425,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1088000,G2206,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1089000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1090000,H221003,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1091000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1092000,H224178,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1093000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1094000,J31010504,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1095000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1096000,P20_J31010520_050425,33,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1097000,G2311,11,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1098000,KG,11,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1099000,H223018,11,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1100000,KG,11,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1101000,J31010520,11,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1102000,KG,11,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1103000,P20_J31010901_050425,12,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1104000,G2359,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1105000,KG,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1106000,H223037,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1107000,KG,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1108000,J31010901,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1109000,KG,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1110000,P20_J31011302_050425,24,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1111000,G2311,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1112000,KG,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1113000,H223014,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1114000,KG,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1115000,H224164,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1116000,PC,6,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1117000,J31011302,6,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1118000,KG,6,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1119000,P20_J31015101_050425,6,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1120000,G2309,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1121000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1122000,H223036,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1123000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1124000,J31015101,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1125000,KG,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1126000,P20_J31015102_050425,8,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1127000,G2309,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1128000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1129000,H223014,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1130000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1131000,H224026,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1132000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1133000,J31015102,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1134000,KG,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1135000,P20_J31015202_050425,8,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1136000,G2308,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1137000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1138000,H223014,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1139000,KG,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1140000,H224116,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1141000,PC,2,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1142000,J31015202,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1143000,KG,2,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1144000,P20_J31015301_050425,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1145000,G2325,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1146000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1147000,H223048,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1148000,KG,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1149000,H224561,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1150000,PC,1,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1151000,J31015301,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1152000,KG,1,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1153000,P20_J31015310_050425,12,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1154000,G2429,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1155000,KG,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1156000,H223050,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1157000,KG,4,,,,Consumption,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
P00_G1251_050425,1158000,J31015310,4,,,,Output,2025-05-14T19:18:50.827Z,DKIBOWEN,Pending,false,
